,praesepe_oid,col1,solution_id,designation,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,source_id,Source,Cluster,RA_ICRS,DE_ICRS,Gmag,plx,e_plx,_RA.icrs,_DE.icrs,id_x,Name,EPIC,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,Kpmag,PrCat,PCat,All,2M,Simbad,_RA,_DE,period,id_y,jmag,e_jmag,hmag,e_hmag,kmag,e_kmag
111,415,414,1635721458409799680,Gaia DR2 661269043386545536,447542961,2015.5,129.86893372449123,0.05127382652157928,19.473596188208045,0.03279987779175303,5.416421187196803,0.0726240616147328,74.58163499999999,-35.92437905935077,0.10690641079767567,-12.570661578210318,0.06361321401377043,-0.42269668,-0.42635766,-0.36911170000000004,0.45874432,0.28727582,0.36713815,-0.465368,0.67939013,-0.5255823000000001,-0.44138774,199,199,188,11,7.128794,355.0291,0.0,0.0,31,True,419.30518,1.5770778135676848,0.010574461416852464,-0.028238762,23,11,0.069158055,0,30,False,246,531188.3478921875,484.09194689667663,1097.2881,11.375244,25,248917.45820691844,339.00604782226924,734.2567,11.86125,24,394982.1253328921,390.4363077402278,1011.6429400000001,10.770475999999999,1.2121868999999998,0,1.0907736000000001,0.48600578,0.6047678000000001,35.26469901658967,4.05061738625343,6,5500.0,4.5,0.0,NOT_AVAILABLE,206.04422193698738,32.213018742343635,127.19012546403653,1.033036866678886,100001.0,5060.6875,4986.4004,5121.0,0.5827,0.3549,0.7352,0.2845,0.162,0.3638,200111.0,1.1486776,1.1217798,1.1831584,0.7797026999999999,0.7664588000000001,0.79294664,http://geadata.esac.esa.int/data-server/datalink/links?ID=661269043386545536,,661269043386545536,661269043386545536,Praesepe,129.86893,19.4736,11.375,5.347,0.027999999999999997,129.86893,19.4736,731.0,KW184  ,211950081,1.09,11.14,9.53,10.22, 0.3209,0,N, 0.00889,       ,       , ,M,Y,N,conf, 0.00545, 0.21638,K,11.38,1,2,All,2M,Simbad,129.869108,19.473663000000002,10.22,211950081,10.035,0.02,9.6260004,0.024,9.533,0.021
112,418,417,1635721458409799680,Gaia DR2 661244270018200192,269852379,2015.5,130.29159591383626,0.03698167558338978,19.50885586138721,0.022026879112707214,5.3555775003201065,0.044956956480371686,119.12678000000001,-35.349699866574724,0.07685149020319941,-11.835966795467856,0.0435732410812012,-0.2209925,-0.008017247,-0.22924843,0.14284275,0.12213283,0.16582382,-0.57465106,0.49734187,-0.14733131,-0.2130697,313,313,293,20,10.661635,626.0212,0.0,0.0,31,True,286.41927999999996,1.6388309996637451,0.006405214036258362,0.09234421,36,13,0.050185895999999994,0,40,False,328,1915745.9670576975,773.2021763243797,2477.678,9.982521,36,1096315.05793474,979.0139643231607,1119.8156,10.25155,36,1172916.050151594,1055.5307051403083,1111.2098,9.588753,1.1845157,0,0.6627970000000001,0.26902866,0.3937683,34.895473940697855,0.8230132435585543,12,6250.0,4.0,0.0,NOT_AVAILABLE,206.16942458102338,32.59879654697451,127.56630915862036,1.1691844233792723,100001.0,6234.35,6137.1,6413.24,0.2502,0.1104,0.42700000000000005,0.1005,0.034,0.205,200111.0,1.3799919,1.3040789,1.4240738000000002,2.5918658,2.5610892999999995,2.6226423,http://geadata.esac.esa.int/data-server/datalink/links?ID=661244270018200192,,661244270018200192,661244270018200192,Praesepe,130.2916,19.508860000000002,9.982999999999999,5.295,0.07400000000000001,130.2916,19.508860000000002,734.0,KW371  ,211952381,1.25,9.76,8.91, 3.06, 0.2849,0,Y, 0.00780,       ,       , ,M,Y,N,cand, 0.00634, 0.16768,K,10.03,1,1,All,2M,Simbad,130.29175,19.508913,3.06,211952381,9.177,0.023,8.934,0.027000001000000003,8.908,0.02
113,420,419,1635721458409799680,Gaia DR2 661029384212747392,130830370,2015.5,130.7598999376483,0.03157166999043625,19.167516307438163,0.0189836426485494,5.457489724762996,0.04037789495171565,135.16034,-36.499324454084636,0.06494797176945273,-11.413003522411154,0.03962201243952178,-0.33742863,-0.16109551,-0.16139211,0.22605273,0.21662496,0.31483483,-0.6986295,0.511614,-0.028684216000000002,-0.30710387,475,475,452,23,9.087176,776.5105,0.0,0.0,31,True,372.81827000000004,1.5620539709092431,0.005355845513444302,0.06338735,54,13,0.044665425999999994,0,60,False,516,324995.4158485156,161.82427145395397,2008.3229999999999,11.908672,54,157349.46776192856,252.41426251559685,623.37787,12.359225,50,237474.4752139275,275.73116458742663,861.25366,11.322878,1.2148601,0,1.0363474,0.45055294,0.58579445,34.00142006571751,0.6365369270775835,19,5500.0,4.5,0.0,NOT_AVAILABLE,206.73305202981828,32.89383558008764,128.08150020139308,0.953681446094482,100001.0,5206.225,5050.0,5534.0,0.0413,0.0,0.2927,0.028999999999999998,0.0,0.14400000000000002,200111.0,0.8316333,0.73603666,0.8838834999999999,0.45777306,0.45283026,0.46271586,http://geadata.esac.esa.int/data-server/datalink/links?ID=661029384212747392,,661029384212747392,661029384212747392,Praesepe,130.7599,19.16752,11.909,5.42,0.079,130.7599,19.16752,738.0,KW492  ,211929531,0.98,11.84,10.16, 9.89, 0.6509,0,Y, 0.00794,       ,       , ,N,Y,N,    , 0.00489, 0.19752,2,11.88,1,2,All,2M,Simbad,130.760069,19.167569,9.89,211929531,10.615,0.02,10.251,0.021,10.158,0.021
114,424,423,1635721458409799680,Gaia DR2 661239390935360512,1515882362,2015.5,130.28002274931342,0.03723363871367639,19.446863312317365,0.023563163292238457,5.521474819865468,0.04997660957873228,110.48118000000001,-37.98300265333805,0.07975584515573936,-12.15237772002774,0.04538487978006293,-0.35750902,-0.2361891,-0.33768225,0.2736577,0.30972806,0.33722132,-0.61261564,0.6293151,-0.29710305,-0.36887833,300,300,299,1,1.0126469999999999,318.54156,0.0,1.6491948519662273e-15,31,True,343.25203999999997,1.5451087878506138,0.006445710706853096,0.044857625,34,13,0.05357159,0,36,True,314,253035.523318364,74.25713100640819,3407.5586,12.180411999999999,35,118331.16748396488,178.20285502719793,664.0251,12.66864,35,191476.81135565997,138.27004111293078,1384.8033,11.556629,1.2243656,0,1.112011,0.48822784,0.6237831,35.388421782294685,0.7930010450883843,16,5500.0,4.5,0.0,VARIABLE,206.2338930330126,32.566996444016425,127.57171442132407,1.1064714490535288,100001.0,5000.85,4953.0,5057.423,0.1053,0.0539,0.2453,0.053,0.0273,0.121,200111.0,0.80138797,0.78355944,0.8169469,0.36187258,0.35736978,0.3663754,http://geadata.esac.esa.int/data-server/datalink/links?ID=661239390935360512,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=661239390935360512,661239390935360512,661239390935360512,Praesepe,130.28002,19.44686,12.18,5.558,0.07200000000000001,130.28002,19.44686,743.0,KW363  ,211948267,0.9,12.13,10.29,10.08, 0.1470,0,Y, 0.00823,       ,       , ,N,Y,Y,    , 0.01167, 0.40370,K,12.19,0,2,All,2M,Simbad,130.28018899999998,19.446919,10.08,211948267,10.841,0.022000000000000002,10.395999999999999,0.021,10.288,0.017999999
115,427,426,1635721458409799680,Gaia DR2 661031480156796544,425228157,2015.5,130.58352658328508,0.021099656882895,19.15152647861368,0.014172325318576874,5.31500011764345,0.025936664664915825,204.92227,-36.19413386594462,0.042337206635791776,-11.537326146931624,0.028768720320020195,-0.44478779999999996,0.09483315,-0.12824403,0.38544023,0.040802468,0.30752656,-0.7612949000000001,0.5239256,0.033084817,-0.31466436,373,0,371,2,-2.2166095,308.64902,0.0,0.0,31,True,138.11553999999998,1.4853502371857297,0.0033186170352795647,0.036506888,43,13,0.050849162,0,45,False,383,108851.24466044462,26.987441771257227,4033.4036,13.096282,42,43677.15214886861,49.924576227613365,874.86273,13.750751999999999,42,93603.98476458498,74.29717420803358,1259.8593,12.333684,1.2611811000000002,0,1.4170684999999998,0.65447044,0.76259804,35.13826166066622,1.2735230882596515,21,5500.0,4.5,0.0,NOT_AVAILABLE,206.68142233173316,32.7321889376336,127.92471902932628,0.8950422954733878,100001.0,4682.49,4432.0,4831.22,0.306,0.1484,0.4685,0.1443,0.0627,0.2291,200111.0,0.6498401,0.6104451,0.72537196,0.18290064,0.18065223,0.18514904,http://geadata.esac.esa.int/data-server/datalink/links?ID=661031480156796544,,661031480156796544,661031480156796544,Praesepe,130.58353,19.151529999999998,13.095999999999998,5.322,0.031,130.58353,19.151529999999998,749.0,JS482  ,211928486,0.76,13.04,10.7,11.93, 0.5645,0,Y, 0.00772,       ,       , ,N,Y,N,    , 0.00636, 0.31742,D,13.08,2,2,All,2M,Simbad,130.583682,19.151555,11.93,211928486,11.394,0.021,10.847999999999999,0.021,10.696,0.016000001
116,428,427,1635721458409799680,Gaia DR2 661028662658249344,1595389064,2015.5,130.67690278963877,0.030278912355097082,19.099649730666968,0.01839530490816732,5.480801093228762,0.036531337404346206,150.03011999999998,-37.3613738038099,0.061427182977785565,-13.787888641904962,0.038184636962386616,-0.23067546,0.030272287999999998,-0.067684665,0.16656026,0.040101975,0.15079288,-0.67114466,0.47947425,0.05431629,-0.15692355,433,433,399,34,12.118542999999999,840.37714,0.0,0.0,31,True,420.10834000000006,1.5953622685825226,0.005535318392864971,0.07543914,50,13,0.04206432400000001,0,53,False,436,502763.56124142685,367.1117747822643,1369.5109,11.434957,45,253473.22889000966,389.70530639701576,650.42285,11.8415575,44,349528.00116994395,416.0254493385455,840.16016,10.903215,1.1993733999999998,0,0.9383421000000001,0.40660095,0.53174114,34.83972679640759,0.37254596017569386,23,5500.0,4.5,0.0,NOT_AVAILABLE,206.77599348888472,32.79661006879175,128.02337998816645,0.8677906514979195,100001.0,5504.0,5391.0,5731.6665,0.126,0.0169,0.2091,0.062,0.0079,0.1012,200111.0,0.90393794,0.8335538,0.9422296999999998,0.67559373,0.66880834,0.6823791,http://geadata.esac.esa.int/data-server/datalink/links?ID=661028662658249344,,661028662658249344,661028662658249344,Praesepe,130.6769,19.09965,11.435,5.48,0.054000000000000006,130.6769,19.09965,750.0,KW476  ,211925093,1.02,11.4,9.88, 8.69, 0.3977,0,Y, 0.00825,       ,       , ,M,Y,N,    , 0.00962, 0.37243,K,11.41,1,2,All,2M,Simbad,130.67701,19.0997,8.69,211925093,10.302,0.021,9.977999699999998,0.018999999,9.880999599999999,0.021
117,429,428,1635721458409799680,Gaia DR2 661216369910684544,281891227,2015.5,130.0263208823676,0.048461834836262416,19.30731207124981,0.03172686549818236,5.3356572027453915,0.07358751145667182,72.507645,-36.22874040944921,0.1086686775032172,-12.047364140030162,0.06170089593704212,-0.4653343,-0.43901795,-0.4697111,0.3731448,0.33401212,0.37530342,-0.38341427,0.7560156,-0.46074325,-0.4902724,208,208,194,14,8.791327,415.49712999999997,0.0,0.0,31,True,310.5396,1.5747092525592223,0.009924124663912513,-0.04207848,24,11,0.07078447,0,29,False,225,899507.0526710043,350.70520900559984,2564.8523,10.803353999999999,28,454577.23306009406,407.5200546236591,1115.472,11.207369,26,628520.0065423016,457.8170309977632,1372.8629,10.266122,1.2041008,0,0.941247,0.40401459999999995,0.5372324,36.80581552825123,1.0897315215114465,9,5500.0,4.5,0.0,NOT_AVAILABLE,206.2898002475954,32.293999856627174,127.37616301720942,0.910192643567014,100001.0,5376.0,5260.4,5537.5,0.3487,0.1373,0.6135,0.1865,0.0784,0.322,200111.0,1.3112313999999998,1.2358631000000002,1.3694946000000001,1.2938693,1.2713448999999999,1.3163936,http://geadata.esac.esa.int/data-server/datalink/links?ID=661216369910684544,,661216369910684544,661216369910684544,Praesepe,130.02632,19.30731,10.802999999999999,5.3660000000000005,0.043,130.02632,19.30731,751.0,KW257  ,211938860,1.19,10.56,9.23, 7.80, 0.6897,0,Y, 0.00884,       ,       , ,N,Y,N,cand, 0.01083, 0.44869,K,10.8,1,2,All,2M,Simbad,130.02650400000002,19.307367000000003,7.8,211938860,9.7010002,0.022000000000000002,9.3210001,0.018999999,9.227999699999998,0.017999999
118,432,431,1635721458409799680,Gaia DR2 661221760091324544,246601419,2015.5,130.43938534137058,0.03837479525447846,19.26723328027016,0.023008819636788483,5.436498007937776,0.04416731404945536,123.088715,-37.07247609202675,0.07808849911750126,-13.157454366595438,0.04794602479025264,-0.29274943,-0.23832804,-0.32114288,0.16375734,0.20024134,0.15321785,-0.6658586999999999,0.45138025,-0.087216504,-0.12693745,307,307,298,9,7.582946300000001,516.59265,0.0,0.0,31,True,276.85486000000003,1.6384367400486872,0.006171505335215381,0.05765652,36,11,0.051303845,0,41,True,321,1813643.9995703963,397.3083312291471,4564.8276,10.0419855,35,1032756.9926534531,605.492478882812,1705.648,10.316393,37,1116636.3705891084,626.7737043061302,1781.5623,9.64214,1.1851242,0,0.6742524999999999,0.2744074,0.39984512,35.133359209996904,0.3078029698510672,19,6250.0,4.5,0.0,NOT_AVAILABLE,206.4960135546945,32.64520563823803,127.76330353408237,0.9716420739562592,100001.0,6182.4,6030.968000000001,6431.87,0.126,0.0329,0.2731,0.066,0.0204,0.1361,200111.0,1.3457996,1.2434263,1.4142317,2.383877,2.3563568999999998,2.4113972,http://geadata.esac.esa.int/data-server/datalink/links?ID=661221760091324544,,661221760091324544,661221760091324544,Praesepe,130.43939,19.267229999999998,10.042,5.455,0.027000000000000003,130.43939,19.267229999999998,754.0,KW421  ,211936168,1.24,10.03,8.93, 4.90, 0.1660,0,N, 0.00884,       ,       , ,Y,Y,N,    , 0.00333, 0.08116,2,10.07,1,1,All,2M,Simbad,130.439555,19.267289,4.9,211936168,9.2229996,0.02,9.029000300000002,0.02,8.9329996,0.018999999
119,433,432,1635721458409799680,Gaia DR2 661049862616788992,715194695,2015.5,131.32973631851272,0.02323780495614406,19.002966349310114,0.015288613634857113,5.405090878884156,0.028581735888109205,189.10995,-36.40022749594411,0.0469281257593506,-12.726803622513481,0.032556545917748106,-0.46995887,-0.24816993,-0.3063468,0.3350504,0.23364544,0.41519782,-0.7395191,0.47698805,-0.07060674,-0.44753632,363,0,362,1,-4.85821,241.76942000000003,0.0,0.0,31,False,102.69344,1.4640324913634868,0.003815279384282849,0.025026346,41,14,0.057543773,0,44,False,389,78978.45958286086,25.511879313758644,3095.7524,13.444594,37,29915.65231467971,40.256860265283954,743.1194,14.161642,36,70845.88107906072,60.57677456235985,1169.5222,12.636133000000001,1.2758104,0,1.5255089,0.7170477,0.8084611999999999,,,0,,,,NOT_AVAILABLE,207.1423530228632,33.34055162085052,128.64437693015128,0.9355240443159892,100001.0,4349.95,4237.9272,4443.61,0.136,0.025,0.5437,0.11699999999999999,0.0146,0.2976,200111.0,0.6734649,0.6453743000000001,0.7095394,0.14630587,0.14440548,0.14820626,http://geadata.esac.esa.int/data-server/datalink/links?ID=661049862616788992,,661049862616788992,661049862616788992,Praesepe,131.32974,19.00297,13.445,5.386,0.037000000000000005,131.32974,19.00297,755.0,JS591  ,211918547,0.67,13.37,10.9,12.84, 0.7124,0,Y, 0.00903,       ,       , ,N,Y,N,    , 0.00772, 0.33975,D,13.46,2,2,All,2M,Simbad,131.329904,19.003022,12.84,211918547,11.655,0.02,11.047,0.021,10.897,0.017000001
120,438,437,1635721458409799680,Gaia DR2 661231625634645504,795418625,2015.5,130.77186078270924,0.028282471505914782,19.465118824205433,0.01669507598014495,5.340288623776137,0.033958248374092226,157.26041999999998,-36.97589109054457,0.05899600997309691,-12.26506926251785,0.03632298483064653,-0.32367274,-0.22701631,-0.21322931,0.14683062,0.25301683,0.2613218,-0.67420393,0.2878332,0.012276798,-0.32963288,449,0,447,2,2.7998790000000002,529.82935,0.07977372942934208,1.6517863942327782,31,True,28.615209999999998,1.3807403606131547,0.004618213602498115,0.048053775,51,12,0.064407386,0,56,False,482,27406.700050115815,7.366900088614654,3720.2485,14.593724,52,8054.8237198883635,17.502130171469354,460.21964,15.586248000000001,49,28938.127052514355,30.592002597655462,945.9376,13.608244000000001,1.3497776000000001,0,1.9780044999999997,0.99252415,0.9854803,,,0,,,,NOT_AVAILABLE,206.40533557354286,33.008161875612544,128.0150753861933,1.2439985864570724,100001.0,3804.0,3701.6667,4030.8035,0.4205,0.177,0.743,0.2145,0.092,0.3701,200111.0,0.61862,0.5509621,0.6532965000000001,0.07219458,0.07111195,0.07327722,http://geadata.esac.esa.int/data-server/datalink/links?ID=661231625634645504,,661231625634645504,661231625634645504,Praesepe,130.77186,19.465120000000002,14.594000000000001,5.359,0.025,130.77186,19.465120000000002,763.0,JS513  ,211949501,0.58,14.77,11.55,16.33, 0.5835,0,Y, 0.00893,       ,       , ,N,Y,N,    , 0.00697, 0.32330,2,14.65,1,2,All,2M,Simbad,130.772025,19.465165,16.33,211949501,12.36,0.023,11.655,0.021,11.546,0.021
121,440,439,1635721458409799680,Gaia DR2 661263305313199360,1453901942,2015.5,129.67258822288565,0.02925385422936782,19.421687033069748,0.01981159671144311,5.323559040745057,0.043302308391765035,122.939384,-35.44209537237242,0.06500683868310964,-12.776379405880695,0.03706682741738448,-0.39831966,-0.15373261,-0.23829982,0.17978391,0.031043071000000002,0.10826229,-0.31378293,0.65911764,-0.35965428,-0.43528518,195,0,195,0,-0.8466450999999999,173.34125,0.0,0.0,31,False,58.51675,1.4368015085943169,0.005783201006163159,-0.061456545999999994,22,12,0.07158072,0,27,False,240,47077.88354561691,19.655678044057048,2395.129,14.006324,25,15716.626464416717,29.57335806692261,531.44543,14.860489999999999,24,45985.72362818376,65.38933179863473,703.2603,13.105363,1.3106441,0,1.755127,0.85416603,0.9009609000000001,,,0,,,,NOT_AVAILABLE,206.02529198423156,32.021405812438864,127.02426513035849,0.9357175689832576,100001.0,4170.75,3980.0,4525.5503,0.107,0.046,0.5961,0.1167,0.0304,0.3306,200111.0,0.6016357,0.5109979,0.66068697,0.09867758,0.09687248,0.10048269,http://geadata.esac.esa.int/data-server/datalink/links?ID=661263305313199360,,661263305313199360,661263305313199360,Praesepe,129.67258999999999,19.421689999999998,14.005999999999998,5.321000000000001,0.003,129.67258999999999,19.421689999999998,765.0,JS244  ,211946518,0.61,14.02,11.19,14.45, 0.8915,0,Y, 0.00756,       ,       , ,N,N,N,    , 0.01598, 0.71469,2,14.03,1,2,All,2M,Simbad,129.672744,19.421747,14.45,211946518,11.997,0.023,11.341,0.023,11.187999999999999,0.022000000000000002
122,442,441,1635721458409799680,Gaia DR2 661315837054947840,1382314026,2015.5,129.84088916447462,0.045744890657425964,19.86114167550417,0.03037408460693535,5.288665040026316,0.0589751809466894,89.67612,-35.12235820436527,0.09172368741735992,-13.046394895800226,0.05965772881415365,-0.3752127,-0.37569803,-0.31750587,0.4415581,0.18342118,0.34948108,-0.49568019999999996,0.64223754,-0.3528175,-0.41370690000000004,196,196,194,2,1.1504457000000001,211.54169,0.0,0.0,31,True,328.09252999999995,1.5403529271254166,0.010419120670006823,0.010116256,22,12,0.06116077,0,26,False,226,230031.61107755077,81.84086526091927,2810.7183,12.283896,25,106530.21342108908,188.37946459361808,565.5086,12.782706,25,175091.23404704608,145.57902248876596,1202.723,11.653758999999999,1.2242728,0,1.1289473,0.49880979999999997,0.63013744,35.35699569994924,1.31431400444931,5,5000.0,3.0,0.0,NOT_AVAILABLE,205.60353441409146,32.32273355242336,127.06574843776288,1.4010399884226374,100001.0,5014.6,4929.0,5258.3066,0.1433,0.063,0.3841,0.0802,0.032,0.18899999999999997,200111.0,0.7921954000000001,0.72046536,0.81994987,0.35752347,0.35225759999999995,0.36278933,http://geadata.esac.esa.int/data-server/datalink/links?ID=661315837054947840,,661315837054947840,661315837054947840,Praesepe,129.84089,19.86114,12.284,5.263,0.017,129.84089,19.86114,768.0,KW172  ,211975426,0.88,12.24,10.37, 6.26, 0.6191,0,Y, 0.00771,       ,       , ,N,Y,N,    , 0.01148, 0.42492,K,12.28,1,2,All,2M,Simbad,129.84105,19.861207,6.26,211975426,10.874,0.02,10.45,0.023,10.369000000000002,0.02
123,444,443,1635721458409799680,Gaia DR2 661008527851529728,16458405,2015.5,130.3998073677706,0.022195061288222115,19.107022435384835,0.014716622058115934,5.37618388179415,0.03076225742687105,174.76558,-35.002043775649426,0.0491983351651196,-12.765997538433542,0.028248078608688387,-0.40197384,-0.16756667,-0.21493159,0.33650318,0.35169759999999994,0.4024129,-0.70696974,0.6576864,-0.2927274,-0.39503396,383,0,380,3,-5.593792400000001,241.22404,0.0,0.0,31,True,84.25165600000001,1.45364026191922,0.0035287310176519977,0.03949712,43,13,0.05803511,0,47,False,417,66168.96358177894,22.448202048051037,2947.6287,13.636729999999998,42,24110.014489550944,38.45517839451422,626.96405,14.395894,41,61163.00938312548,59.85047485450482,1021.93024,12.795698,1.2887163000000001,0,1.6001959,0.75916386,0.841032,37.85029158642953,3.083196525844498,19,4000.0,3.0,0.0,NOT_AVAILABLE,206.65856383244326,32.55403663717362,127.76851476312376,0.8072109797733931,100001.0,4366.0,4262.5,4506.465,0.3967,0.1573,0.727,0.17600000000000002,0.0809,0.3541,200111.0,0.6128956999999999,0.5752837,0.64302117,0.12297103,0.12127349999999999,0.12466855,http://geadata.esac.esa.int/data-server/datalink/links?ID=661008527851529728,,661008527851529728,661008527851529728,Praesepe,130.39981,19.107020000000002,13.637,5.346,0.071,130.39981,19.107020000000002,770.0,JC259  ,211925563,0.64,13.62,10.98,13.48, 0.8568,0,Y, 0.00830,       ,       , ,N,Y,N,    , 0.02201, 1.07098,2,13.62,1,2,All,2M,Simbad,130.399967,19.10707,13.48,211925563,11.752,0.02,11.12,0.02,10.978,0.017999999
124,452,451,1635721458409799680,Gaia DR2 661300993647979776,37942513,2015.5,130.236052405061,0.03399084061378495,19.73472168698085,0.02111720675343232,5.280225401539204,0.04028821394457708,131.0613,-35.35065537539697,0.07286907297412612,-12.09857653358847,0.04323722900706119,-0.23968826,-0.035360906,-0.082290776,0.210944,0.10203811,0.17486194,-0.46176994,0.4487642,-0.16405977,-0.1529799,268,268,266,2,1.506823,296.23676,0.0,0.0,31,True,369.63895,1.5674059482815657,0.006405595614174364,0.061503302,30,13,0.048151497,0,33,False,283,304503.50060681487,111.88369125034264,2721.6077,11.979385,32,146927.75419486006,230.26635997555482,638.0774,12.433629,32,223916.80904172728,262.65272285470274,852.52045,11.386703500000001,1.2178663,0,1.0469255,0.45424366,0.5926819000000001,,,0,,,,NOT_AVAILABLE,205.8963727732612,32.62800548199632,127.45764226266786,1.3740011271017418,100001.0,5060.25,4954.075,5144.3,0.066,0.0,0.33399999999999996,0.0715,0.0,0.1641,200111.0,0.8923268,0.86340654,0.93098503,0.47036009999999995,0.46512184,0.47559837,http://geadata.esac.esa.int/data-server/datalink/links?ID=661300993647979776,,661300993647979776,661300993647979776,Praesepe,130.23605,19.734720000000003,11.979000000000001,5.2620000000000005,0.038,130.23605,19.734720000000003,783.0,KW349  ,211967293,0.95,11.7,10.21, 9.11, 0.7788,0,Y, 0.00822,       ,       , ,N,Y,N,    , 0.00931, 0.41511,K,11.99,1,2,All,2M,Simbad,130.236213,19.734779999999997,9.11,211967293,10.719000000000001,0.025,10.315,0.026000001000000002,10.213,0.02
125,454,453,1635721458409799680,Gaia DR2 661216743570426240,1430642780,2015.5,129.96790279791608,0.04373881342234116,19.31257951651948,0.0312786764290789,5.3987621507808745,0.06600017660704931,81.79921,-36.003979947496425,0.1011937519927792,-13.669135345020333,0.05820920626722423,-0.40912035,-0.31310403,-0.42374742,0.31285100000000005,0.41565284,0.41584003,-0.5065297000000001,0.7214248999999999,-0.4625326,-0.45993942,213,213,208,5,7.2227297,385.06042,0.0,0.0,31,True,290.4106,1.6353197261768753,0.008589588895060596,-0.011897513,24,11,0.06624545,0,28,False,238,1700734.7765475144,707.7515690693778,2403.011,10.111774,28,967940.0227345915,873.3208652570908,1108.3441,10.386766999999999,27,1049202.9842528163,1001.1229394736704,1048.0261,9.709771,1.1860421,0,0.67699623,0.27499294,0.4020033,33.969188602303056,2.4670504797284085,6,6000.0,3.5,0.0,NOT_AVAILABLE,206.2611327055043,32.24420347389723,127.3215104265117,0.9011876483057666,100001.0,6158.866999999999,6009.8,7269.0776,0.15,0.0089,0.2373,0.069,0.0085,0.1141,200111.0,1.3227664,0.94956833,1.3892002,2.2681115000000003,2.2323623,2.3038607000000004,http://geadata.esac.esa.int/data-server/datalink/links?ID=661216743570426240,,661216743570426240,661216743570426240,Praesepe,129.9679,19.31258,10.112,5.414,0.055999999999999994,129.9679,19.31258,785.0,KW217  ,211939206,1.23,9.89,9.01, 3.14, 0.4924,1,Y, 0.01013,       ,       , ,M,Y,Y,    , 0.00837, 0.31412,K,10.14,1,1,All,2M,Simbad,129.968081,19.312641,3.14,211939206,9.283,0.022000000000000002,9.0909996,0.023,9.0080004,0.02
