id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2
428,K00548,12600735,K00548.01,Kepler-596 b,CONFIRMED,21.30022655,4.193e-05,-4.193e-05,2455022.706,0.00154,-0.00154,0.0792,0.3194,-0.0792,4.0882,0.0503,-0.0503,,,,676.9,14.3,-14.3,0.023957,0.000543,-0.000312,2.7984,0.10492,-0.75633,2.92,1.47,-0.31,0.1542,,,752.0,,,75.75,112.97,-22.51,40.64,1.5,-1.5,49.734352,53.8,1,,6343.0,153.0,-198.0,4.375,0.075,-0.294,-0.16,0.23,-0.28,1.115,0.563,-0.119,1.069,0.248,-0.096,,,,stellar_q1_q16,14.02,13.074,12.812,12.715,False,5983.8,60.0,-60.0,4.265,0.1,-0.1,-0.059,0.04,-0.04,3.0,1.0,-1.0,5987.0,66.0,-66.0,4.291,0.081,-0.101,-0.051,0.045,-0.043,1.22,0.181646249617,-0.122455542953,1.062,0.0461750755278,-0.0417987751017,5.39510622515,1.00022173382,-1.31343717197,9.732,0.0738628204516,-0.121162211331,1.07,0.12,-0.13,3.19338783065,0.402914245395,-0.402914245395,0.153477248355,0.00257003012418,-0.00257003012418,72.6246804184,18.6154480197,-18.6154480197,743.934303167,47.86395,-47.86395
429,K00550,4165473,K00550.01,Kepler-597 b,CONFIRMED,13.02365861,2.728e-05,-2.728e-05,2455011.524,0.00148,-0.00148,0.501,0.363,-0.2906,3.9714,0.0566,-0.0566,,,,622.4,12.9,-12.9,0.023399,0.002829,-0.000606,1.24806,0.77447,-0.05647,2.22,0.89,-0.18,0.107,,,737.0,,,69.76,82.4,-16.62,22.37,6.9,-6.9,43.243084,58.7,1,,5870.0,151.0,-161.0,4.545,0.029,-0.29,-0.2,0.27,-0.28,0.867,0.35,-0.067,0.959,0.102,-0.112,,,,stellar_q1_q16,14.07,12.951,12.562,12.54,False,5694.8,60.0,-60.0,4.455,0.1,-0.1,0.157,0.04,-0.04,1.7,1.0,-1.0,5693.0,65.0,-66.0,4.433,0.063,-0.082,0.148,0.042,-0.043,1.008,0.098093963117,-0.0671001162443,1.005,0.0344675209436,-0.0344675209436,5.12861383991,2.86101129067,-3.03430794275,9.71,0.192526402901,-0.388959884382,1.44,0.1,-0.13,2.57650098883,0.28248672342,-0.28248672342,0.108563733957,0.00182439818203,-0.00182439818203,81.6412047983,13.9921848438,-13.9921848438,766.021355716,32.7906512301,-32.7906512301
430,K00551,4270253,K00551.01,Kepler-183 c,CONFIRMED,11.63701734,3.19e-05,-3.19e-05,2455011.845,0.00212,-0.00212,0.1094,0.3342,-0.1093,3.35,0.0758,-0.0758,,,,647.3,20.1,-20.1,0.023182,0.000798,-0.00042,2.75072,0.27443,-0.82198,2.39,0.9,-0.21,0.1018,,,791.0,,,92.5,102.95,-24.89,27.0,2.7,-2.7,33.252388,36.6,2,,5888.0,159.0,-194.0,4.504,0.038,-0.278,0.02,0.19,-0.3,0.944,0.357,-0.081,1.037,0.131,-0.128,,,,stellar_q1_q16,14.943,13.726,13.384,13.308,False,5685.8,60.0,-60.0,4.374,0.1,-0.1,0.11,0.04,-0.04,1.6,1.0,-1.0,5686.0,64.0,-65.0,4.368,0.087,-0.088,0.103,0.041,-0.041,1.073,0.121903780089,-0.097393693841,0.987,0.0334464886049,-0.0334464886049,7.58577575029,2.10554638791,-3.20986379663,9.88,0.106383029698,-0.238931424888,0.952,0.095,-0.096,2.7182751323,0.28739087855,-0.28739087855,0.100133336042,0.00167049641892,-0.00167049641892,107.726551043,22.9001510113,-22.9001510113,821.0019997,43.5897033097,-43.5897033097
431,K00551,4270253,K00551.02,Kepler-183 b,CONFIRMED,5.6879831,1.252e-05,-1.252e-05,2454966.956,0.0018,-0.0018,0.1977,0.2335,-0.1977,2.2138,0.0587,-0.0587,,,,542.2,18.2,-18.2,0.021293,0.00069,-0.000447,4.45432,0.568,-1.29988,2.19,0.84,-0.18,0.0632,,,1004.0,,,239.99,267.1,-64.58,19.68,2.5,-2.5,29.792675,34.4,2,,5888.0,159.0,-194.0,4.504,0.038,-0.278,0.02,0.19,-0.3,0.944,0.357,-0.081,1.037,0.131,-0.128,,,,stellar_q1_q16,14.943,13.726,13.384,13.308,False,5685.8,60.0,-60.0,4.374,0.1,-0.1,0.11,0.04,-0.04,1.6,1.0,-1.0,5686.0,64.0,-65.0,4.368,0.087,-0.088,0.103,0.041,-0.041,1.073,0.121903780089,-0.097393693841,0.987,0.0334464886049,-0.0334464886049,7.58577575029,2.10554638791,-3.20986379663,9.88,0.106383029698,-0.238931424888,0.952,0.095,-0.096,2.49143071358,0.262237340911,-0.262237340911,0.0621253990523,0.00103694261123,-0.00103694261123,279.442575336,59.1143744433,-59.1143744433,1041.92550684,54.9590591679,-54.9590591679
432,K00555,5709725,K00555.01,Kepler-598 b,CONFIRMED,3.70175428,9.712e-06,-9.712e-06,2455005.45,0.00214,-0.00214,0.3069,0.1565,-0.3068,2.6262,0.0686,-0.0686,,,,298.5,9.2,-9.2,0.015645,0.000394,-0.000569,1.5731,0.34054,-0.47358,1.53,0.18,-0.13,0.0438,,,1049.0,,,286.23,104.13,-65.82,10.44,2.3,-2.3,30.755486,35.4,2,,5252.0,121.0,-94.0,4.442,0.089,-0.083,0.04,0.17,-0.12,0.898,0.104,-0.081,0.815,0.073,-0.031,,,,stellar_q1_q16,14.759,13.41,12.977,12.931,False,5274.1,60.0,-60.0,4.459,0.1,-0.1,0.071,0.04,-0.04,1.0,1.0,-1.0,5283.0,63.0,-64.0,4.484,0.057,-0.055,0.071,0.042,-0.043,0.88,0.057747380893,-0.0492520050353,0.864,0.0320561756921,-0.0287680100111,10.0,3.63008393053,-5.19928507745,10.0,0.134498530116,-0.318694082666,1.443,0.086,-0.092,1.50286182506,0.128294943461,-0.128294943461,0.044628124088,0.000746801492264,-0.000746801492264,269.649919894,46.0681409782,-46.0681409782,1032.67484933,43.9659648922,-43.9659648922
433,K00555,5709725,K00555.02,,CANDIDATE,86.4947807,0.0004794,-0.0004794,2455014.883,0.00488,-0.00488,0.4422,0.025,-0.4336,7.284,0.136,-0.136,,,,1045.5,24.2,-24.2,0.029698,0.000147,-0.001379,1.5179,0.6446,-0.13095,2.91,0.34,-0.26,0.3576,,,367.0,,,4.29,1.57,-0.98,84.4,35.8,-35.8,33.764343,45.2,2,,5252.0,121.0,-94.0,4.442,0.089,-0.083,0.04,0.17,-0.12,0.898,0.104,-0.081,0.815,0.073,-0.031,,,,stellar_q1_q16,14.759,13.41,12.977,12.931,False,5274.1,60.0,-60.0,4.459,0.1,-0.1,0.071,0.04,-0.04,1.0,1.0,-1.0,5283.0,63.0,-64.0,4.484,0.057,-0.055,0.071,0.042,-0.043,0.88,0.057747380893,-0.0492520050353,0.864,0.0320561756921,-0.0287680100111,10.0,3.63008393053,-5.19928507745,10.0,0.134498530116,-0.318694082666,1.443,0.086,-0.092,2.85556688285,0.238716059272,-0.238716059272,0.364688855683,0.00603847624901,-0.00603847624901,4.04806215133,0.689127689031,-0.689127689031,361.472546866,15.3269524662,-15.3269524662
434,K00561,6665695,K00561.01,Kepler-601 b,CONFIRMED,5.378868441,7.268e-06,-7.268e-06,2455002.615,0.00106,-0.00106,0.7349,0.1769,-0.5025,2.7154,0.0397,-0.0397,,,,508.3,9.8,-9.8,0.022313,0.003125,-0.001956,0.82073,1.42627,-0.62762,1.77,0.33,-0.15,0.0547,,,836.0,,,115.57,69.13,-27.84,10.79,4.7,-4.7,53.132343,59.0,1,,5207.0,159.0,-136.0,4.595,0.038,-0.101,-0.32,0.36,-0.28,0.725,0.138,-0.059,0.756,0.114,-0.069,,,,stellar_q1_q16,14.005,12.647,12.155,12.129,False,5048.0,60.0,-60.0,4.5,0.1,-0.1,-0.152,0.04,-0.04,0.6,1.0,-1.0,5055.0,65.0,-65.0,4.558,0.044,-0.038,-0.142,0.042,-0.042,0.764,0.0354609418939,-0.0318979372374,0.771,0.0302287346741,-0.0268658965977,9.54992586021,4.05379702221,-5.65014578887,9.98,0.153657776461,-0.388959884383,2.47,0.11,-0.12,1.85603441165,0.25808163555,-0.25808163555,0.0550957448634,0.000929436132208,-0.000929436132208,112.187460799,18.9950788487,-18.9950788487,829.372451458,35.1032978338,-35.1032978338
435,K00564,6786037,K00564.01,Kepler-603 b,CONFIRMED,21.05358596,8.943e-05,-8.943e-05,2455004.924,0.00231,-0.00231,0.013,0.3779,-0.0129,7.2144,0.0733,-0.0733,,,,675.6,15.2,-15.2,0.02375,0.000607,-0.000237,0.50778,0.02754,-0.10935,2.35,0.98,-0.2,0.1484,,,650.0,,,42.09,51.84,-11.06,22.83,1.2,-1.2,32.585598,37.1,3,,5960.0,159.0,-183.0,4.516,0.038,-0.299,-0.2,0.27,-0.28,0.906,0.378,-0.078,0.983,0.117,-0.121,,,,stellar_q1_q16,14.854,13.601,13.282,13.214,False,5854.5,60.0,-60.0,4.012,0.1,-0.1,0.34,0.04,-0.04,4.6,1.0,-1.0,5850.0,66.0,-63.0,4.03,0.101,-0.08,0.319,0.042,-0.042,1.85,0.242835335155,-0.262619496611,1.335,0.0871888180904,-0.0938769939868,3.94457302075,0.749112271444,-0.669124217171,9.596,0.0755139671447,-0.0807291843551,0.569,0.094,-0.067,4.79614313432,0.67379452605,-0.67379452605,0.164346756775,0.00373493023356,-0.00373493023356,133.812273767,38.5068726336,-38.5068726336,866.737353593,61.8207402375,-61.8207402375
436,K00564,6786037,K00564.02,Kepler-603 c,CONFIRMED,127.9075774,0.0004999,-0.0004999,2455079.45,0.00241,-0.00241,0.4665,0.0006,-0.4026,13.498,0.143,-0.143,,,,3936.5,28.0,-28.0,0.058659,0.002567,-0.001109,0.37651,0.16092,-0.00342,5.8,2.42,-0.5,0.4942,,,356.0,,,3.8,4.67,-1.0,68.8,29.4,-29.4,139.89804,174.3,3,,5960.0,159.0,-183.0,4.516,0.038,-0.299,-0.2,0.27,-0.28,0.906,0.378,-0.078,0.983,0.117,-0.121,,,,stellar_q1_q16,14.854,13.601,13.282,13.214,False,5854.5,60.0,-60.0,4.012,0.1,-0.1,0.34,0.04,-0.04,4.6,1.0,-1.0,5850.0,66.0,-63.0,4.03,0.101,-0.08,0.319,0.042,-0.042,1.85,0.242835335155,-0.262619496611,1.335,0.0871888180904,-0.0938769939868,3.94457302075,0.749112271444,-0.669124217171,9.596,0.0755139671447,-0.0807291843551,0.569,0.094,-0.067,11.8563724994,1.65115859043,-1.65115859043,0.547160839541,0.0123837762178,-0.0123837762178,12.0635294199,3.40244610342,-3.40244610342,474.932755168,33.2467755654,-33.2467755654
437,K00564,6786037,K00564.03,Kepler-603 d,CONFIRMED,6.2171292,4.234e-05,-4.234e-05,2454964.722,0.00566,-0.00566,0.0355,0.4382,-0.0353,3.701,0.139,-0.139,,,,180.6,10.8,-10.8,0.012285,0.000476,-0.00053,1.07432,0.1193,-0.45246,1.22,0.5,-0.11,0.0658,,,976.0,,,214.09,263.67,-56.25,13.0,1.4,-1.4,17.653257,20.4,3,,5960.0,159.0,-183.0,4.516,0.038,-0.299,-0.2,0.27,-0.28,0.906,0.378,-0.078,0.983,0.117,-0.121,,,,stellar_q1_q16,14.854,13.601,13.282,13.214,False,5854.5,60.0,-60.0,4.012,0.1,-0.1,0.34,0.04,-0.04,4.6,1.0,-1.0,5850.0,66.0,-63.0,4.03,0.101,-0.08,0.319,0.042,-0.042,1.85,0.242835335155,-0.262619496611,1.335,0.0871888180904,-0.0938769939868,3.94457302075,0.749112271444,-0.669124217171,9.596,0.0755139671447,-0.0807291843551,0.569,0.094,-0.067,2.4733195169,0.354471552072,-0.354471552072,0.0728524405483,0.00164980704045,-0.00164980704045,677.557536624,192.416172873,-192.416172873,1300.16979101,91.747520312,-91.747520312
438,K00567,7445445,K00567.01,Kepler-184 b,CONFIRMED,10.68757479,1.373e-05,-1.373e-05,2455002.932,0.00106,-0.00106,0.1788,0.2443,-0.1787,3.2532,0.0401,-0.0401,,,,788.0,11.1,-11.1,0.025745,0.00051,-0.000334,2.7003,0.18037,-0.78436,2.42,1.04,-0.23,0.0907,,,785.0,,,89.99,115.27,-23.41,25.36,1.7,-1.7,64.787445,79.6,3,,5783.0,162.0,-144.0,4.508,0.054,-0.283,-0.34,0.3,-0.26,0.86,0.369,-0.082,0.869,0.117,-0.074,,,,stellar_q1_q16,14.338,13.1,12.752,12.69,False,5530.1,60.0,-60.0,4.604,0.1,-0.1,-0.148,0.04,-0.04,0.4,1.0,-1.0,5525.0,66.0,-65.0,4.53,0.039,-0.063,-0.14,0.043,-0.043,0.851,0.0566187283503,-0.0380221040975,0.891,0.0323504621296,-0.0340375145979,4.26579518802,3.8859945165,-2.88496954324,9.63,0.281252967448,-0.48986115581,1.623,0.08,-0.101,2.39658507969,0.196568948249,-0.196568948249,0.0914314449569,0.00151575231593,-0.00151575231593,72.611530397,12.3292473579,-12.3292473579,743.900625174,31.5462908082,-31.5462908082
439,K00567,7445445,K00567.02,Kepler-184 c,CONFIRMED,20.30302457,5.677e-05,-5.677e-05,2455009.803,0.00211,-0.00211,0.4256,0.4263,-0.2371,4.4299,0.0691,-0.0691,,,,543.6,12.9,-12.9,0.021708,0.000247,-0.000631,1.57943,0.6658,-0.08105,2.04,0.87,-0.2,0.1391,,,634.0,,,38.26,49.01,-9.95,32.5,13.7,-13.7,38.275135,44.8,3,,5783.0,162.0,-144.0,4.508,0.054,-0.283,-0.34,0.3,-0.26,0.86,0.369,-0.082,0.869,0.117,-0.074,,,,stellar_q1_q16,14.338,13.1,12.752,12.69,False,5530.1,60.0,-60.0,4.604,0.1,-0.1,-0.148,0.04,-0.04,0.4,1.0,-1.0,5525.0,66.0,-65.0,4.53,0.039,-0.063,-0.14,0.043,-0.043,0.851,0.0566187283503,-0.0380221040975,0.891,0.0323504621296,-0.0340375145979,4.26579518802,3.8859945165,-2.88496954324,9.63,0.281252967448,-0.48986115581,1.623,0.08,-0.101,2.01735993396,0.166975224184,-0.166975224184,0.140236955034,0.00231004953089,-0.00231004953089,30.8973921615,5.26084350364,-5.26084350364,600.819448488,25.5470496301,-25.5470496301
440,K00567,7445445,K00567.03,Kepler-184 d,CONFIRMED,29.02235261,8.858e-05,-8.858e-05,2455031.371,0.00258,-0.00258,0.8923,0.0252,-0.616,3.9666,0.079,-0.079,,,,626.0,17.0,-17.0,0.026968,0.000456,-0.003782,0.51622,3.82893,-0.11682,2.53,1.09,-0.24,0.1765,,,563.0,,,23.76,30.44,-6.18,28.4,14.1,-14.1,33.131298,40.9,3,,5783.0,162.0,-144.0,4.508,0.054,-0.283,-0.34,0.3,-0.26,0.86,0.369,-0.082,0.869,0.117,-0.074,,,,stellar_q1_q16,14.338,13.1,12.752,12.69,False,5530.1,60.0,-60.0,4.604,0.1,-0.1,-0.148,0.04,-0.04,0.4,1.0,-1.0,5525.0,66.0,-65.0,4.53,0.039,-0.063,-0.14,0.043,-0.043,0.851,0.0566187283503,-0.0380221040975,0.891,0.0323504621296,-0.0340375145979,4.26579518802,3.8859945165,-2.88496954324,9.63,0.281252967448,-0.48986115581,1.623,0.08,-0.101,2.50052996478,0.279599669231,-0.279599669231,0.177954983569,0.00295946807692,-0.00295946807692,19.2299726098,3.29003647877,-3.29003647877,533.652062833,22.8115696575,-22.8115696575
441,K00568,7595157,K00568.01,Kepler-605 b,CONFIRMED,3.383538066,5.11e-06,-5.11e-06,2455002.64,0.0012,-0.0012,0.0827,0.3883,-0.0825,1.4365,0.0442,-0.0442,,,,272.4,8.8,-8.8,0.014902,0.000604,-0.000285,9.97929,0.27184,-4.52953,1.33,0.4,-0.09,0.0429,,,1049.0,,,285.94,253.54,-63.31,18.211,0.496,-0.496,31.86123,37.1,2,,5438.0,157.0,-139.0,4.574,0.023,-0.204,0.02,0.24,-0.26,0.82,0.244,-0.058,0.92,0.066,-0.09,,,,stellar_q1_q16,14.14,12.869,12.496,12.422,False,5349.7,60.0,-60.0,4.488,0.1,-0.1,0.055,0.04,-0.04,1.3,1.0,-1.0,5355.0,63.0,-64.0,4.484,0.058,-0.065,0.052,0.041,-0.041,0.89,0.0645045734813,-0.050257735723,0.881,0.0339332344465,-0.0305853625122,8.70963589956,4.2627848833,-4.89725600051,9.94,0.173021027321,-0.358803828957,1.79,0.11,-0.12,1.44709296727,0.123503078683,-0.123503078683,0.0422958886507,0.000709055415539,-0.000709055415539,326.066122963,54.7272970099,-54.7272970099,1082.90397038,45.3245941627,-45.3245941627
442,K00568,7595157,K00568.02,Kepler-605 c,CONFIRMED,2.358951515,8.367e-06,-8.367e-06,2454965.691,0.00315,-0.00315,0.0831,0.3685,-0.083,1.633,0.12,-0.12,,,,98.7,7.0,-7.0,0.008961,0.000615,-0.000244,4.66641,0.83965,-2.10003,0.8,0.24,-0.05,0.0337,,,1183.0,,,463.37,410.87,-102.6,11.11,2.0,-2.0,15.985112,17.2,2,,5438.0,157.0,-139.0,4.574,0.023,-0.204,0.02,0.24,-0.26,0.82,0.244,-0.058,0.92,0.066,-0.09,,,,stellar_q1_q16,14.14,12.869,12.496,12.422,False,5349.7,60.0,-60.0,4.488,0.1,-0.1,0.055,0.04,-0.04,1.3,1.0,-1.0,5355.0,63.0,-64.0,4.484,0.058,-0.065,0.052,0.041,-0.041,0.89,0.0645045734813,-0.050257735723,0.881,0.0339332344465,-0.0305853625122,8.70963589956,4.2627848833,-4.89725600051,9.94,0.173021027321,-0.358803828957,1.79,0.11,-0.12,0.869817470368,0.0816535189736,-0.0816535189736,0.0332719718398,0.000553775322571,-0.000553775322571,525.867628602,89.2783372198,-89.2783372198,1220.34502628,51.5998346292,-51.5998346292
443,K00569,8008206,K00569.01,Kepler-185 c,CONFIRMED,20.72913358,6.671e-05,-6.671e-05,2455018.431,0.00258,-0.00258,0.2343,0.2093,-0.2342,2.7704,0.0732,-0.0732,,,,583.1,19.5,-19.5,0.021755,0.000762,-0.000552,8.08961,1.10728,-2.472,1.88,0.44,-0.15,0.1381,,,550.0,,,21.6,16.0,-5.25,56.85,7.8,-7.8,29.052834,31.6,2,,5205.0,175.0,-138.0,4.552,0.038,-0.145,-0.06,0.32,-0.26,0.792,0.186,-0.065,0.815,0.105,-0.073,,,,stellar_q1_q16,14.458,13.05,12.587,12.515,False,5037.0,60.0,-60.0,4.694,0.1,-0.1,-0.142,0.04,-0.04,1.2,1.0,-1.0,5035.0,64.0,-65.0,4.588,0.027,-0.043,-0.135,0.042,-0.042,0.746,0.0326129790114,-0.0249520820775,0.782,0.0312027178303,-0.0294891437651,5.75439937337,5.49599296235,-4.09677072262,9.76,0.291167667894,-0.540512755448,2.124,0.082,-0.093,1.77097358371,0.150326422985,-0.150326422985,0.136156366628,0.00230032872977,-0.00230032872977,17.3533953937,2.95383411635,-2.95383411635,520.127290183,22.1135985319,-22.1135985319
444,K00569,8008206,K00569.02,Kepler-185 b,CONFIRMED,1.632918853,3.457e-06,-3.457e-06,2454967.549,0.00173,-0.00173,0.3653,0.0754,-0.3653,1.6031,0.0612,-0.0612,,,,217.2,8.6,-8.6,0.013464,0.000327,-0.000548,2.85831,1.10804,-0.51221,1.16,0.28,-0.09,0.0254,,,1282.0,,,638.67,472.93,-155.37,7.39,2.9,-2.9,28.021273,31.3,2,,5205.0,175.0,-138.0,4.552,0.038,-0.145,-0.06,0.32,-0.26,0.792,0.186,-0.065,0.815,0.105,-0.073,,,,stellar_q1_q16,14.458,13.05,12.587,12.515,False,5037.0,60.0,-60.0,4.694,0.1,-0.1,-0.142,0.04,-0.04,1.2,1.0,-1.0,5035.0,64.0,-65.0,4.588,0.027,-0.043,-0.135,0.042,-0.042,0.746,0.0326129790114,-0.0249520820775,0.782,0.0312027178303,-0.0294891437651,5.75439937337,5.49599296235,-4.09677072262,9.76,0.291167667894,-0.540512755448,2.124,0.082,-0.093,1.09712622365,0.0939906107454,-0.0939906107454,0.0250122505223,0.000417573724295,-0.000417573724295,514.307364218,87.5461284208,-87.5461284208,1213.58223901,51.5147027666,-51.5147027666
445,K00572,8193178,K00572.01,Kepler-187 c,CONFIRMED,10.64022272,2.917e-05,-2.917e-05,2455012.777,0.00197,-0.00197,0.7636,0.0542,-0.5294,5.4357,0.088,-0.088,,,,465.9,9.1,-9.1,0.02153,0.0,-0.001841,0.17649,0.34922,-0.07531,2.58,0.85,-0.46,0.0913,,,910.0,,,161.98,156.75,-65.25,10.18,5.0,-5.0,48.381718,55.7,2,,5945.0,166.0,-170.0,4.308,0.168,-0.219,-0.34,0.3,-0.26,1.099,0.36,-0.199,0.896,0.138,-0.08,,,,stellar_q1_q16,14.173,12.956,12.615,12.566,False,5996.6,60.0,-60.0,4.148,0.1,-0.1,-0.041,0.04,-0.04,4.3,1.0,-1.0,5997.0,70.0,-69.0,4.18,0.11,-0.11,-0.028,0.042,-0.047,1.42,0.221825517017,-0.202006336534,1.106,0.0602104177033,-0.0510420845969,5.43250331492,0.959171747027,-1.05426889105,9.735,0.070614688335,-0.0937009887096,0.98,0.16,-0.14,3.33141949934,0.518715820691,-0.518715820691,0.0979597928715,0.00164059576493,-0.00164059576493,242.378815492,74.8363773458,-74.8363773458,1005.51184451,77.2120871914,-77.2120871914
446,K00572,8193178,K00572.02,Kepler-187 b,CONFIRMED,4.93886507,3.661e-05,-3.661e-05,2454968.951,0.00614,-0.00614,0.3804,0.0897,-0.3802,4.372,0.154,-0.154,,,,127.9,6.8,-6.8,0.010501,0.000351,-0.000408,0.4131,0.12257,-0.12489,1.26,0.41,-0.23,0.0547,,,1175.0,,,451.27,436.69,-181.79,8.11,2.4,-2.4,17.993279,21.3,2,,5945.0,166.0,-170.0,4.308,0.168,-0.219,-0.34,0.3,-0.26,1.099,0.36,-0.199,0.896,0.138,-0.08,,,,stellar_q1_q16,14.173,12.956,12.615,12.566,False,5996.6,60.0,-60.0,4.148,0.1,-0.1,-0.041,0.04,-0.04,4.3,1.0,-1.0,5997.0,70.0,-69.0,4.18,0.11,-0.11,-0.028,0.042,-0.047,1.42,0.221825517017,-0.202006336534,1.106,0.0602104177033,-0.0510420845969,5.43250331492,0.959171747027,-1.05426889105,9.735,0.070614688335,-0.0937009887096,0.98,0.16,-0.14,1.61848780667,0.251673304916,-0.251673304916,0.0587302595667,0.000972160880651,-0.000972160880651,674.133669432,207.482930424,-207.482930424,1298.52414848,100.135110495,-100.135110495
447,K00573,8344004,K00573.01,Kepler-188 c,CONFIRMED,5.996534997,8.893e-06,-8.893e-06,2455005.505,0.00126,-0.00126,0.6064,0.0685,-0.4437,3.2752,0.0475,-0.0475,,,,729.6,11.7,-11.7,0.025819,0.003471,-0.000983,0.82082,0.65502,-0.15892,3.08,1.25,-0.42,0.0644,,,1094.0,,,338.58,405.49,-117.96,11.6,4.6,-4.6,60.567184,65.7,2,,6020.0,165.0,-197.0,4.356,0.109,-0.263,-0.14,0.26,-0.3,1.093,0.442,-0.15,0.989,0.173,-0.111,,,,stellar_q1_q16,14.674,13.536,13.197,13.144,False,5706.5,60.0,-60.0,4.366,0.1,-0.1,0.15,0.04,-0.04,2.1,1.0,-1.0,5704.0,67.0,-64.0,4.36,0.083,-0.091,0.141,0.042,-0.042,1.093,0.130839059917,-0.0974826117828,1.002,0.036077716114,-0.0336244196976,7.24435960075,2.01078118998,-2.87044338892,9.86,0.106383029699,-0.219129540706,1.006,0.099,-0.108,3.06500063714,0.418569472159,-0.418569472159,0.064672344172,0.00108834567278,-0.00108834567278,271.181920503,58.4036503463,-58.4036503463,1034.1385053,55.3295902667,-55.3295902667
448,K00573,8344004,K00573.02,Kepler-188 b,CONFIRMED,2.061907358,5.168e-06,-5.168e-06,2454966.199,0.00214,-0.00214,0.1696,0.2871,-0.1694,1.8687,0.0684,-0.0684,,,,230.1,9.7,-9.7,0.013938,0.000456,-0.000445,2.68246,0.33424,-1.00296,1.66,0.68,-0.22,0.0316,,,1562.0,,,1406.24,1684.12,-489.93,8.45,1.1,-1.1,23.773745,25.9,2,,6020.0,165.0,-197.0,4.356,0.109,-0.263,-0.14,0.26,-0.3,1.093,0.442,-0.15,0.989,0.173,-0.111,,,,stellar_q1_q16,14.674,13.536,13.197,13.144,False,5706.5,60.0,-60.0,4.366,0.1,-0.1,0.15,0.04,-0.04,2.1,1.0,-1.0,5704.0,67.0,-64.0,4.36,0.083,-0.091,0.141,0.042,-0.042,1.093,0.130839059917,-0.0974826117828,1.002,0.036077716114,-0.0336244196976,7.24435960075,2.01078118998,-2.87044338892,9.86,0.106383029699,-0.219129540706,1.006,0.099,-0.108,1.66190654925,0.182226113726,-0.182226113726,0.0317423845728,0.000528929547915,-0.000528929547915,1125.89282773,245.118465583,-245.118465583,1476.17480709,80.1519001378,-80.1519001378
449,K00574,8355239,K00574.01,Kepler-189 c,CONFIRMED,20.13488968,3.555e-05,-3.555e-05,2455004.367,0.00141,-0.00141,0.7094,0.0534,-0.4911,3.6754,0.0637,-0.0637,,,,1208.0,20.6,-20.6,0.034056,0.003264,-0.002471,1.45819,2.17059,-0.04411,2.81,0.6,-0.21,0.1361,,,543.0,,,20.57,14.13,-4.71,31.5,15.6,-15.6,53.705154,63.7,2,,5228.0,175.0,-137.0,4.6,0.028,-0.132,-0.14,0.34,-0.28,0.755,0.163,-0.056,0.836,0.084,-0.093,,,,stellar_q1_q16,14.859,13.408,12.941,12.921,False,5045.3,60.0,-60.0,4.576,0.1,-0.1,-0.036,0.04,-0.04,1.8,1.0,-1.0,5048.0,64.0,-64.0,4.557,0.039,-0.041,-0.032,0.042,-0.041,0.782,0.0356175462378,-0.0303415490705,0.803,0.0331500165912,-0.0288777353683,8.12830516164,4.82317523861,-5.30689171299,9.91,0.202319412658,-0.459533267864,1.676,0.074,-0.076,2.90222832355,0.336507405144,-0.336507405144,0.134679319677,0.00224113428044,-0.00224113428044,19.5340044801,3.33267929153,-3.33267929153,535.748972598,22.6761269188,-22.6761269188
