,KOI,feh,feh_errm,feh_errp,logg,logg_errm,logg_errp,period,period_errm,period_errp,teff,teff_errm,teff_errp
392,1335,-0.16,-0.14,0.14,4.352,-0.129,0.09300000000000001,8.763594495748611,1.0250743392746988,1.021823789481942,6043.0,-123.0,108.0
393,1336,-0.26,-0.26,0.32,4.296,-0.214,0.177,31.155261758134706,1.170501086672026,1.037518904998704,5851.0,-159.0,162.0
394,1338,-0.46,-0.3,0.26,4.2410000000000005,-0.23800000000000002,0.17,20.65637020476865,1.0087302572722379,1.0087186015612248,6429.0,-242.0,190.0
395,1344,-0.54,-0.32,0.26,4.371,-0.259,0.09300000000000001,11.887030346636754,1.0144851905238066,1.0203113605491008,6456.0,-194.0,162.0
396,1353,-0.62,-0.26,0.34,4.5569999999999995,-0.264,0.051,8.84897140384077,1.0015682791455889,1.0015938133998632,5670.0,-146.0,177.0
397,1356,-0.22,-0.3,0.26,4.224,-0.281,0.17800000000000002,32.06349276034099,1.0710866773148346,1.057868185689473,6263.0,-188.0,157.0
398,1360,0.07,-0.29,0.21,4.104,-0.261,0.24600000000000002,31.784895813025205,1.23971829915516,1.0039493386095484,6130.0,-229.0,176.0
399,1363,-0.34,-0.28,0.38,4.6080000000000005,-0.11699999999999999,0.033,25.17937376352427,1.0503916929606039,1.0391021451394071,5256.0,-139.0,168.0
400,1366,,,,,,,20.87634675110834,1.07176769474148,1.1490574581654245,,,
401,1367,-0.58,-0.26,0.3,4.348,-0.237,0.162,29.88594387242569,1.002687250841869,1.0027531584384166,5995.0,-151.0,155.0
402,1375,-0.28,-0.3,0.26,4.275,-0.28300000000000003,0.141,16.325996541723207,1.149932756786131,1.0294614243943336,6395.0,-254.0,182.0
403,1379,0.06,-0.14,0.12,4.353,-0.133,0.09699999999999999,21.746329672400527,1.036700148841879,1.0377537233529905,5806.0,-125.0,109.0
404,1396,-0.46,-0.28,0.28,4.541,-0.302,0.032,24.85693278674439,1.0047431768050354,1.0044538158342857,6075.0,-168.0,150.0
405,1411,-0.06,-0.3,0.22,4.367,-0.306,0.09,10.817613648030614,1.1251442597996801,1.2280949519838475,6133.0,-215.0,160.0
406,1412,,,,,,,11.738891096624553,1.046365300004842,1.0515588345005407,,,
407,1413,-0.16,-0.28,0.28,4.337,-0.22699999999999998,0.142,17.26014110763374,1.0581354547556703,1.082721804478992,5839.0,-157.0,158.0
408,1421,-0.38,-0.12,0.18,4.409,-0.138,0.11699999999999999,23.620391550149648,1.0844051798975771,1.1641757377895618,5585.0,-98.0,127.0
409,1426,-0.18,-0.32,0.22,4.281000000000001,-0.308,0.124,23.747856709433094,1.0093045260945772,1.0094713064828733,6453.0,-223.0,151.0
410,1428,-0.24,-0.3,0.24,4.361000000000001,-0.312,0.085,16.370084900706583,1.0123236998733944,1.0151082822047295,6384.0,-211.0,159.0
411,1431,-0.06,-0.3,0.22,4.364,-0.318,0.08199999999999999,29.78470743100779,1.0967593906638191,1.0236623884829936,6273.0,-214.0,159.0
412,1432,-0.22,-0.3,0.26,4.5089999999999995,-0.282,0.038,64.3970329195939,1.059314819500368,1.0480096032131203,6060.0,-170.0,145.0
413,1436,0.02,-0.28,0.28,4.587,-0.14400000000000002,0.026000000000000002,23.798187729107767,1.0035317355596567,1.0037429865553302,5203.0,-135.0,177.0
414,1438,0.12,-0.24,0.22,4.412,-0.242,0.102,12.033454686516567,1.0234543187138339,1.2420684336801362,5495.0,-137.0,160.0
415,1439,-0.12,-0.14,0.18,4.566,-0.054000000000000006,0.028999999999999998,24.036776168172445,1.0332727741996646,1.0309878947465685,5168.0,,105.0
416,1442,-0.08,-0.26,0.29,4.5760000000000005,-0.207,0.025,26.343019994543205,1.092986166748226,1.0741228122249917,5492.0,-139.0,151.0
417,1444,-0.32,-0.07,0.07,4.567,-0.04,0.04,15.64287154202229,1.0146025829172542,1.0114689560952863,5417.0,-75.0,75.0
418,1445,0.08,-0.14,0.16,4.59,-0.042,0.016,5.478114309582087,1.010382443928823,1.0115581506693267,4832.0,-96.0,97.0
419,1463,0.02,-0.28,0.22,4.546,-0.285,0.026000000000000002,22.485100384615517,1.0265017471788158,1.030585332318801,5650.0,-151.0,154.0
420,1466,0.26,-0.16,0.1,4.232,-0.139,0.129,19.98453921765952,1.0692133005535411,1.14530538647918,5857.0,-130.0,89.0
421,1474,-0.32,-0.28,0.34,4.587,-0.25,0.03,8.72809839687367,1.0586728402517482,1.014441953276592,5596.0,-144.0,155.0
422,1477,-0.12,-0.24,0.3,4.317,-0.235,0.18100000000000002,22.55827220146276,1.0023346882479551,1.0023217161440172,5579.0,-128.0,153.0
423,1478,-0.08,-0.3,0.22,4.353,-0.32299999999999995,0.08800000000000001,33.08673154808241,1.0758429694879346,1.0820150520763987,6308.0,-246.0,178.0
424,1480,-0.26,-0.26,0.3,4.489,-0.276,0.061,27.162312142700586,1.0033702760158254,1.0035078541016498,5725.0,-135.0,153.0
425,1486,-0.3,-0.3,0.24,4.188,-0.271,0.185,13.639936444558392,1.0612104770751891,1.0765595861698138,6474.0,-212.0,161.0
426,1528,-0.34,-0.28,0.36,4.5969999999999995,-0.171,0.03,32.70389221367219,1.0607743426025216,1.0506133137452311,5511.0,-139.0,163.0
427,1529,0.06,-0.36,0.24,3.511,-0.258,0.39899999999999997,0.5938805457019025,0.9399708732093857,0.2833582263920597,5242.0,-216.0,187.0
428,1530,-0.06,-0.26,0.28,3.966,-0.294,0.431,35.960358899374626,1.0787216393620687,1.0210770836991832,5473.0,-140.0,178.0
429,1531,-0.76,-0.26,0.32,4.438,-0.303,0.13,23.413114058432814,1.0046563044210595,1.0051088738942708,5854.0,-145.0,179.0
430,1533,-0.1,-0.3,0.24,4.081,-0.273,0.23600000000000002,21.953422693908003,1.034869466010555,1.0392141346376242,6440.0,-195.0,148.0
431,1535,-0.2,-0.24,0.3,4.417,-0.255,0.109,22.372025362973258,1.037241796785769,1.0563161123884768,5658.0,-137.0,155.0
432,1536,-0.14,-0.26,0.34,4.6,-0.156,0.027000000000000003,18.8402829597,1.0040820203127128,1.0040820542532878,5274.0,-163.0,211.0
433,1537,0.12,-0.28,0.2,4.069,-0.244,0.263,12.601057158400756,1.004573077034914,1.0048093296177927,6141.0,-230.0,176.0
434,1557,-0.22,-0.32,0.24,4.144,-0.31,0.166,14.452255651638566,1.0029952541221983,1.0032274149095364,6735.0,-234.0,161.0
435,1563,0.12,-0.101,0.101,4.36,-0.012,0.012,34.50233412083866,1.165845838343761,1.0047202533836088,6184.0,-81.0,81.0
436,1567,-0.12,-0.3,0.26,4.255,-0.242,0.175,16.010589354039226,1.0255431941455875,1.028239719675757,5988.0,-175.0,156.0
